"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4749984741211","83.8249969482422","83.9390029907227","84.2239990234375","84.7959976196289","85.072998046875","85.2210006713867","85.8109970092773","86.2249984741211","86.3369979858398","87.0439987182617","87.4359970092773","87.8410034179688","87.9570007324219","88.2360000610352","88.1380004882813","88.3899993896484","88.4720001220703","88.8860015869141","89.1039962768555","89.5800018310547","89.7239990234375","90.0329971313477","90.0630035400391","90.4899978637695","90.4169998168945","90.7200012207031","90.1760025024414","90.2799987792969","90.4010009765625",
"Austria","AUT","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0770034790039","73.556999206543","74.3109970092773","74.8160018920898","74.2939987182617","75.8359985351563","77.6660003662109","78.5380020141602","79.0419998168945","79.4619979858398","79.9169998168945","80.9609985351563","81.1520004272461","81.8460006713867","81.8170013427734","81.3040008544922","81.4069976806641","82.5070037841797","83.3830032348633","83.5370025634766","82.8960037231445","83.1019973754883","82.8099975585938","82.7369995117188","83.6520004272461","84.0930023193359","84.9169998168945","84.859001159668","85.125","85.390998840332",
"Azerbaijan","AZE","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8050003051758","41.8699989318848","42.1360015869141","42.6389999389648","42.6870002746582","43.2360000610352","44.0610008239746","44.8800010681152","44.4469985961914","46.2820014953613","49.9879989624023","53.1879997253418","53.4469985961914","53.6940002441406","53.9749984741211","52.648998260498","54.2709999084473","53.242000579834","50.2929992675781","49.3769989013672","49.8849983215332","49.8839988708496","50.4500007629395","51.181999206543","52.0620002746582","51.8740005493164","51.8390007019043","52.0730018615723","52.5270004272461","52.943000793457",
"Burundi","BDI","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41000008583069","2.43700003623962","2.44600009918213","2.45499992370605","2.47199988365173","2.49799990653992","2.51999998092651","2.55299997329712","2.57800006866455","2.59800004959106","2.64100003242493","2.70499992370605","2.78200006484985","2.84999990463257","2.84299993515015","2.91300010681152","2.93499994277954","3.01999998092651","3.07100009918213","3.15400004386902","3.21700000762939","3.27999997138977","3.37299990653992","3.4300000667572","3.44600009918213","3.48099994659424","3.52900004386902","3.58500003814697","3.62599992752075","3.66300010681152",
"Belgium","BEL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5770034790039","82.0490036010742","83.9140014648438","83.6269989013672","84.3369979858398","84.5619964599609","84.6729965209961","85.6729965209961","86.5879974365234","87.1490020751953","87.2539978027344","86.4410018920898","87.3539962768555","87.5820007324219","87.197998046875","87.9869995117188","87.6859970092773","88.6890029907227","89.302001953125","89.036003112793","89.443000793457","90.6760025024414","90.5899963378906","90.8460006713867","90.911003112793","91.0749969482422","90.7229995727539","90.8150024414063","90.9879989624023","91.1100006103516",
"Benin","BEN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7080001831055","34.984001159668","35.2550010681152","35.3699989318848","35.7700004577637","36.1279983520508","36.5709991455078","37.0900001525879","37.6349983215332","38.3019981384277","38.9860000610352","39.6780014038086","40.3699989318848","41.1780014038086","41.7879981994629","42.548999786377","43.4360008239746","44.3170013427734","44.9910011291504","45.6660003662109","46.6100006103516","47.4949989318848","48.4129981994629","49.2949981689453","49.9290008544922","50.7560005187988","51.5559997558594","52.4500007629395","53.2350006103516","53.9420013427734",
"Burkina Faso","BFA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.53499984741211","8.70600032806396","8.95899963378906","9.27700042724609","10.1400003433228","11.206000328064","12.298999786377","13.5729999542236","14.9289999008179","16.4099998474121","18.1730003356934","19.9640007019043","21.8719997406006","23.9209995269775","26.371000289917","28.7339992523193","31.0690002441406","33.681999206543","35.882999420166","38.117000579834","40.2070007324219","42.2919998168945","44.185001373291","45.5820007324219","46.4869995117188","47.2169990539551","47.9550018310547","48.5929985046387","49.148998260498","49.6360015869141",
"Bangladesh","BGD","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60500001907349","2.34899997711182","3.44700002670288","5.02799987792969","7.23299980163574","10.2700004577637","10.9250001907349","11.5249996185303","12.1319999694824","12.5740003585815","13.4910001754761","14.5579996109009","15.6090002059937","16.7070007324219","17.9109992980957","19.2779998779297","19.6450004577637","20.1280002593994","20.7530002593994","21.3880004882813","21.2189998626709","20.9969997406006","20.7479991912842","20.6860008239746","20.6350002288818","20.6580009460449","23.3579998016357","24.2080001831055","24.7299995422363","25.2180004119873",
"Bulgaria","BGR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3540000915527","47.5800018310547","49.5110015869141","51.4819984436035","53.2820014953613","55.4059982299805","56.8880004882813","58.7400016784668","60.4659996032715","62.1380004882813","64.036003112793","63.0579986572266","63.6829986572266","63.1860008239746","64.3300018310547","65.8730010986328","65.8690032958984","65.588996887207","67.8399963378906","70.7269973754883","71.2839965820313","70.6269989013672","71.7269973754883","72.2259979248047","72.9300003051758","73.3830032348633","72.927001953125","73.3570022583008","73.6529998779297","73.9390029907227",
"Bahrain","BHR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5080032348633","92.1110000610352","91.5979995727539","90.963996887207","90.2959976196289","89.7949981689453","89.1529998779297","88.6129989624023","87.9380035400391","87.1559982299805","86.4079971313477","87.4240036010742","88.3330001831055","89.088996887207","89.6620025634766","90.0940017700195","90.4089965820313","90.6009979248047","90.9869995117188","90.9069976806641","90.9970016479492","90.9670028686523","90.8939971923828","90.7910003662109","90.7470016479492","90.8160018920898","90.9029998779297","91.0830001831055","91.2580032348633","91.4000015258789",
"Bahamas, The","BHS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.427001953125","93.4889984130859","93.802001953125","93.1470031738281","93.6340026855469","93.0759963989258","92.1760025024414","93.4499969482422","93.6269989013672","93.0790023803711","92.4919967651367","94.068000793457","93.927001953125","94.4660034179688","94.6039962768555","94.4670028686523","94.3840026855469","95.1100006103516","95.8499984741211","95.9339981079102","96.0849990844727","96.1240005493164","96.2730026245117","96.3359985351563","96.5589981079102","96.6259994506836","96.6650009155273","96.629997253418","96.7419967651367","96.7819976806641",
"Bosnia and Herzegovina","BIH","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5229988098145","44.6829986572266","45.265998840332","46.6310005187988","48.2159996032715","50.7389984130859","51.8320007324219","52.8730010986328","53.8600006103516","54.5530014038086","55.6759986877441","56.7999992370605","57.6469993591309","58.6310005187988","59.4220008850098","60.1629981994629","60.601001739502","59.2080001831055","57.8279991149902","60.939998626709","62.7319984436035","60.5989990234375","63.4519996643066","66.3199996948242","65.2470016479492","64.3470001220703","65.0370025634766","66.0130004882813","66.4960021972656","66.9540023803711",
"Belarus","BLR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.701000213623","62.9910011291504","63.4599990844727","63.9889984130859","64.5449981689453","64.8440017700195","65.1320037841797","65.7249984741211","66.1009979248047","66.5329971313477","67.068000793457","67.5410003662109","67.9069976806641","68.1259994506836","68.3929977416992","68.6660003662109","68.9680023193359","69.1760025024414","69.8789978027344","70.2040023803711","70.4570007324219","71.0100021362305","71.6460037231445","72.2490005493164","73.0309982299805","73.484001159668","73.0230026245117","73.2460021972656","73.8050003051758","74.3310012817383",
"Belize","BLZ","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7269973754883","82.8560028076172","82.6800003051758","83.7890014648438","84.9680023193359","84.7850036621094","79.1709976196289","84.3570022583008","82.1800003051758","82.802001953125","83.6510009765625","84.4039993286133","85.1490020751953","85.8399963378906","86.4960021972656","86.3410034179688","86.4489974975586","86.5019989013672","86.765998840332","86.8399963378906","86.8759994506836","87.0709991455078","87.2890014648438","87.5019989013672","87.4280014038086","86.0739974975586","85.4860000610352","85.765998840332","85.9240036010742","86.0400009155273",
"Bermuda","BMU","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0130004882813","45.3089981079102","45.6500015258789","46.0270004272461","46.4560012817383","47.0289993286133","47.5890007019043","48.1920013427734","48.8269996643066","53.1069984436035","48.7719993591309","50.1889991760254","54.6829986572266","54.6599998474121","50.2709999084473","50.6629981994629","52.7360000610352","57.7799987792969","58.689998626709","58.8139991760254","58.9119987487793","61.9539985656738","60.8110008239746","58.9669990539551","60.7150001525879","60.5509986877441","59.6139984130859","58.7070007324219","59.2120018005371","59.7000007629395",
"Brazil","BRA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3109970092773","75.1920013427734","75.375","75.8970031738281","75.9899978637695","77.2760009765625","77.306999206543","77.8109970092773","77.4410018920898","76.8659973144531","76.1429977416992","75.8460006713867","76.109001159668","75.8899993896484","75.5270004272461","76.6900024414063","77.4810028076172","77.8539962768555","79.0970001220703","80.4120025634766","81.6500015258789","81.5059967041016","82.1429977416992","82.875","83.3150024414063","84.5","85.0530014038086","85.1060028076172","85.4250030517578","85.7020034790039",
"Barbados","BRB","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1589965820313","83.4229965209961","83.3259963989258","84.5479965209961","83.9960021972656","84.7320022583008","84.8280029296875","84.8889999389648","85.6100006103516","86.1529998779297","86.6389999389648","87.0559997558594","87.5640029907227","89.2399978637695","89.7669982910156","90.3929977416992","90.2639999389648","90.2480010986328","90.2080001831055","89.3619995117188","89.2570037841797","88.8860015869141","88.5220031738281","88.8099975585938","88.75","88.8059997558594","88.9609985351563","89.1600036621094","89.3600006103516","89.5100021362305",
"Brunei Darussalam","BRN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4860000610352","89.4789962768555","89.4820022583008","89.5250015258789","89.4290008544922","89.3850021362305","89.2389984130859","89.2269973754883","89.2669982910156","89.1080017089844","89.129997253418","89.1579971313477","89.1380004882813","89.1029968261719","89.0540008544922","89.0820007324219","89.0800018310547","88.9140014648438","88.9609985351563","88.9690017700195","88.8580017089844","88.7949981689453","88.7259979248047","88.6460037231445","89.2570037841797","89.8349990844727","90.390998840332","90.4120025634766","90.4570007324219","90.5690002441406",
"Bhutan","BTN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4060001373291","18.5179996490479","18.6919994354248","18.7759990692139","18.9500007629395","19.19700050354","19.4109992980957","19.753999710083","20.0319995880127","20.3379993438721","20.6350002288818","20.798999786377","21.1110000610352","21.55299949646","21.9549999237061","22.3430004119873","23.2169990539551","24.6100006103516","26.007999420166","27.423999786377","23.1459999084473","23.7719993591309","23.5330009460449","24.8090000152588","24.4619998931885","24.6499996185303","25.193000793457","25.7770004272461","26.2119998931885","26.6439990997314",
"Botswana","BWA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.625","69.7819976806641","70.0790023803711","70.1029968261719","70.1139984130859","69.963996887207","71.181999206543","71.0690002441406","69.8249969482422","68.4629974365234","69.6210021972656","70.4349975585938","71.0910034179688","71.234001159668","71.4089965820313","71.1660003662109","70.4940032958984","70.0009994506836","69.5019989013672","70.0289993286133","70.4990005493164","70.8740005493164","71.0940017700195","71.6859970092773","72.4069976806641","73.0130004882813","73.5139999389648","73.8560028076172","74.2809982299805","74.6100006103516",
"Central African Republic","CAF","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86699962615967","9.89200019836426","9.95600032806396","10.0790004730225","10.2379999160767","10.3479995727539","10.5550003051758","10.75","10.9449996948242","11.0600004196167","11.3339996337891","11.5939998626709","11.6879997253418","11.9890003204346","12.1949996948242","12.4530000686646","12.7259998321533","12.9309997558594","13.3249998092651","13.6579999923706","13.9940004348755","14.3620004653931","13.8540000915527","14.1090002059937","14.5059995651245","14.9090003967285","15.2799997329712","15.6639995574951","15.996000289917","16.3120002746582",
"Canada","CAN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7969970703125","86.0660018920898","86.7269973754883","86.8219985961914","86.6289978027344","86.8160018920898","86.5479965209961","86.5","86.5719985961914","86.9010009765625","87.3529968261719","87.1360015869141","87.3479995727539","87.3960037231445","87.8479995727539","88.1539993286133","88.4860000610352","89.0839996337891","89.8669967651367","90.3450012207031","89.9290008544922","89.8899993896484","90.1859970092773","90.3379974365234","90.4339981079102","90.4850006103516","90.5469970703125","90.5879974365234","90.7020034790039","90.7959976196289",
"Central Europe and the Baltics","CEB","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1971507022469","49.334561176472","50.2857164221154","51.1789346226884","52.2380628673791","53.8214913794452","54.3525185372488","55.2277598683188","56.1290845010045","56.9655837611869","57.0376221160858","59.3226548159242","60.662767676815","61.9256328100095","63.0285010631471","64.1083803151502","64.8865160871494","65.6133820483997","67.4176411495537","68.3866475849421","68.6554336138558","69.2275063538183","70.0392447049639","70.3129399643317","71.3238968211697","72.0801717937143","71.9707992702293","72.1824985299111","72.6458661912182","73.0287257634438",
"Switzerland","CHE","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.504997253418","81.1080017089844","81.3779983520508","80.7539978027344","80.8919982910156","81.609001159668","82.3889999389648","83.3550033569336","83.7279968261719","83.5839996337891","84.2779998779297","84.9800033569336","85.5080032348633","85.8160018920898","86.1569976806641","86.0979995727539","86.4789962768555","85.9209976196289","86.786003112793","86.6100006103516","86.7389984130859","86.7440032958984","86.5849990844727","86.7170028686523","87.0309982299805","87.2570037841797","87.2710037231445","87.5869979858398","87.8789978027344","88.1119995117188",
"Channel Islands","CHI","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.6429977416992","73.9309997558594","74.1829986572266","74.3600006103516","74.7070007324219","75.1360015869141","75.4919967651367","75.9169998168945","76.3339996337891","76.7480010986328","77.5579986572266","78.2779998779297","79.0650024414063","79.7610015869141","80.379997253418","80.8349990844727","81.3170013427734","82.0370025634766","82.931999206543","83.4410018920898","84.0419998168945","84.5120010375977","84.943000793457","85.338996887207","85.7399978637695","86.1689987182617","86.6070022583008","87.0640029907227","87.4540023803711","87.7779998779297",
"Chile","CHL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9680023193359","78.818000793457","77.7710037231445","79.5709991455078","79.9570007324219","79.6559982299805","80.9970016479492","81.5120010375977","82.6660003662109","82.9879989624023","82.3050003051758","83.1039962768555","83.1900024414063","82.1829986572266","82.5469970703125","82.7570037841797","83.3359985351563","83.0279998779297","83.8580017089844","84.5879974365234","84.4100036621094","84.2389984130859","84.6439971923828","84.7220001220703","84.2409973144531","83.9469985961914","83.8140029907227","84.5940017700195","85.0029983520508","85.3460006713867",
"China","CHN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2430000305176","21.1919994354248","22.6700000762939","24.621000289917","26.5849990844727","27.9090003967285","28.375","28.7679996490479","29.0349998474121","29.693000793457","29.9839992523193","30.9969997406006","31.818000793457","33.3880004882813","34.3610000610352","35.3549995422363","35.7360000610352","36.7150001525879","37.8629989624023","38.5250015258789","39.8559989929199","40.4690017700195","43.1910018920898","45.5719985961914","47.4249992370605","48.8489990234375","50.3779983520508","51.2700004577637","52.0690002441406","52.773998260498",
"Cote d'Ivoire","CIV","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5180015563965","36.7509994506836","37.0180015563965","37.351001739502","37.689998626709","38.076000213623","38.4889984130859","38.9879989624023","39.5250015258789","40.0270004272461","40.6319999694824","41.1769981384277","41.7270011901855","42.4700012207031","43.189998626709","43.8380012512207","44.5209999084473","45.1780014038086","45.9160003662109","46.6370010375977","47.1549987792969","48.0779991149902","48.6440010070801","50.9269981384277","53.0839996337891","55.1319999694824","57.0900001525879","57.6609992980957","58.3250007629395","58.9749984741211",
"Cameroon","CMR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2320003509521","20.3649997711182","20.5060005187988","20.6809997558594","20.9050006866455","21.1709995269775","21.4570007324219","21.7779998779297","22.1439990997314","22.5769996643066","23.1499996185303","23.4459991455078","23.7110004425049","23.9619998931885","24.1159992218018","24.2910003662109","24.4969997406006","25.9389991760254","27.4290008544922","28.9839992523193","30.6849994659424","32.423999786377","34.2509994506836","36.0950012207031","37.3230018615723","38.3289985656738","39.2379989624023","40.0999984741211","40.8129997253418","41.4459991455078",
"Congo, Dem. Rep.","COD","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1549997329712","15.0830001831055","15.0150003433228","14.9940004348755","15.0629997253418","15.2650003433228","15.2559995651245","15.3739995956421","15.246000289917","15.3610000610352","15.3020000457764","15.5290002822876","15.9930000305176","16.3649997711182","16.80299949646","17.2530002593994","17.7000007629395","18.1040000915527","18.4650001525879","18.8689994812012","19.3479995727539","19.9169998168945","20.5219993591309","21.1870002746582","21.8360004425049","22.298999786377","22.7840003967285","23.382999420166","23.8640003204346","24.2830009460449",
"Congo, Rep.","COG","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6630001068115","28.9039993286133","29.1520004272461","29.3430004119873","29.6760005950928","30.0270004272461","30.3770008087158","30.8610000610352","31.2250003814697","31.7940006256104","32.5089988708496","33.1969985961914","33.8269996643066","34.4550018310547","35.1510009765625","35.8390007019043","36.4819984436035","37.140998840332","37.9850006103516","38.689998626709","39.4029998779297","40.1459999084473","40.9259986877441","41.7770004272461","42.5769996643066","43.2229995727539","43.8450012207031","44.5820007324219","45.2949981689453","45.9029998779297",
"Colombia","COL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.9369964599609","74.1070022583008","74.2399978637695","74.5179977416992","74.6100006103516","74.8769989013672","75.1380004882813","75.4449996948242","75.7239990234375","76.0820007324219","76.2910003662109","76.4940032958984","76.6500015258789","76.9250030517578","77.1849975585938","77.4369964599609","77.6740036010742","77.8489990234375","77.9160003662109","77.1350021362305","76.8690032958984","76.4589996337891","78.2259979248047","78.6880035400391","78.7809982299805","79.4309997558594","78.3030014038086","77.3310012817383","77.5500030517578","77.7070007324219",
